id,book_id,user_id,rating,date,number_of_likes
13175,113,30,3,September 2 2015,0
13176,308,92,3,January 5 2019,0
13177,283,35,3,November 25 2019,0
13178,149,41,2,April 23 2017,0
13179,274,101,4,July 9 2018,1
13180,291,10,2,June 26 2017,1
13181,295,73,0,May 8 2014,0
13182,249,63,2,October 23 2008,0
13183,213,94,3,June 11 2013,0
13184,218,96,4,October 28 2011,1
13185,13,117,1,December 18 2019,0
13186,32,37,5,May 18 2013,0
13187,101,120,1,April 12 2019,0
13188,181,88,1,May 5 2015,2
13189,257,85,3,January 12 2013,0
13190,193,130,4,August 17 2016,0
13191,69,78,2,October 11 2018,1
13192,250,24,2,June 26 2018,1
13193,173,52,4,August 27 2013,1
13194,98,74,2,March 9 2015,0
13195,308,106,2,April 17 2015,0
13196,254,26,0,November 1 2013,0
13197,333,106,0,August 8 2012,0
13198,371,10,4,October 23 2017,0
13199,320,67,5,February 23 2018,0
13200,137,87,4,September 29 2012,0
13201,314,70,4,November 6 2019,1
13202,368,32,3,December 28 2017,0
13203,198,125,3,March 2 2015,0
13204,41,31,2,April 1 2013,0
13205,300,72,0,March 24 2019,2
13206,38,120,0,May 7 2017,0
13207,13,62,0,May 8 2018,0
13208,186,16,5,May 25 2013,0
13209,27,11,5,November 5 2017,0
13210,291,87,4,September 21 2013,0
13211,66,103,1,July 11 2017,0
13212,168,114,5,September 13 2010,0
13213,159,33,3,March 23 2019,0
13214,92,6,4,December 26 2019,0
13215,68,32,1,April 17 2013,0
13216,93,43,0,June 2 2015,0
13217,366,125,5,September 19 2015,0
13218,377,20,3,July 19 2011,0
13219,359,48,1,December 4 2018,1
13220,143,7,2,October 20 2015,0
13221,69,98,0,October 2 2017,0
13222,283,95,1,September 17 2016,0
13223,164,113,2,January 22 2017,1
13224,345,82,1,May 23 2012,1
13225,151,7,4,November 7 2017,0
13226,95,95,0,September 12 2017,0
13227,93,127,4,May 4 2018,2
13228,282,42,5,July 13 2019,1
13229,242,31,1,March 25 2014,0
13230,127,122,1,November 25 2019,0
13231,344,112,3,August 11 2014,0
13232,56,42,0,December 24 2016,0
13233,127,0,2,May 14 2016,0
13234,163,98,2,July 27 2017,0
13235,370,98,0,July 20 2017,0
13236,307,92,0,February 22 2019,2
13237,182,32,3,July 10 2017,0
13238,227,123,0,January 15 2014,0
13239,246,121,1,July 4 2014,0
13240,94,42,1,October 5 2013,0
13241,95,25,0,February 20 2015,0
13242,14,74,1,August 28 2013,0
13243,36,86,1,July 18 2014,0
13244,246,128,0,March 17 2011,0
13245,147,14,2,May 14 2012,1
13246,363,81,3,August 28 2019,0
13247,147,109,3,July 26 2017,3
13248,378,73,2,February 19 2018,0
13249,309,60,2,June 20 2015,0
13250,268,37,1,June 16 2018,0
13251,244,125,4,September 26 2016,0
13252,332,101,2,November 1 2017,2
13253,157,49,4,April 18 2019,1
13254,74,26,3,January 20 2019,2
13255,291,25,3,June 12 2017,0
13256,146,57,4,September 21 2017,0
13257,138,94,4,February 28 2014,0
13258,152,124,5,December 16 2013,0
13259,306,78,5,June 7 2014,2
13260,239,84,0,November 27 2011,0
13261,150,44,2,April 7 2019,0
13262,223,111,1,May 15 2019,2
13263,263,78,3,December 24 2016,0
13264,311,50,1,January 16 2013,0
13265,366,94,4,February 5 2011,0
13266,1,36,2,January 7 2015,0
13267,310,25,1,April 7 2019,0
13268,21,2,4,March 4 2016,3
13269,217,116,1,October 26 2016,0
13270,74,26,1,August 13 2017,0
13271,117,42,1,February 16 2018,0
13272,105,107,4,December 24 2019,0
13273,397,53,0,December 21 2017,0
13274,133,107,2,March 26 2018,2
13275,68,109,5,December 12 2019,0
13276,177,113,3,December 17 2017,0
13277,247,30,2,November 20 2017,0
13278,96,92,1,March 22 2019,0
13279,60,63,1,June 20 2009,0
13280,153,30,0,November 18 2018,0
13281,16,70,2,June 17 2018,0
13282,313,44,3,June 8 2019,0
13283,190,117,2,November 5 2018,0
13284,341,90,0,May 21 2019,0
13285,26,4,1,June 8 2018,3
13286,362,101,4,August 8 2015,0
13287,167,107,5,February 15 2014,0
13288,405,39,1,May 28 2013,0
13289,269,124,4,January 12 2017,0
13290,376,69,4,July 18 2016,0
13291,102,78,1,February 1 2014,0
13292,342,1,4,April 18 2019,0
13293,374,96,1,August 5 2016,0
13294,275,57,2,April 15 2008,0
13295,179,73,5,October 14 2016,2
13296,351,69,1,December 20 2019,0
13297,395,54,4,December 19 2018,0
13298,82,115,2,January 2 2018,0
13299,22,102,2,April 16 2015,0
13300,119,42,1,March 5 2013,2
13301,41,119,1,August 26 2018,0
13302,303,95,4,April 18 2015,0
13303,181,65,1,June 16 2018,0
13304,175,120,3,February 10 2016,1
13305,391,21,2,August 11 2015,1
13306,68,105,5,September 27 2018,1
13307,379,103,0,April 12 2014,1
13308,164,28,4,January 1 2019,2
13309,57,58,0,June 25 2018,0
13310,169,82,3,August 1 2015,0
13311,367,46,4,August 17 2017,15
13312,347,98,4,September 29 2018,0
13313,243,23,2,May 9 2011,0
13314,35,87,4,October 14 2013,0
13315,275,113,5,March 3 2017,0
13316,357,124,4,August 15 2016,0
13317,273,55,4,June 9 2019,0
13318,143,55,4,October 10 2017,0
13319,157,6,4,June 12 2013,0
13320,202,55,2,March 6 2019,0
13321,236,7,4,May 18 2016,0
13322,125,51,5,June 20 2018,3
13323,163,81,0,February 22 2018,0
13324,115,42,2,January 19 2013,0
13325,326,94,1,January 13 2013,2
13326,335,104,5,January 17 2016,0
13327,286,127,1,December 28 2018,0
13328,238,4,4,January 19 2017,2
13329,196,35,4,February 7 2018,2
13330,357,42,0,June 18 2015,1
13331,36,31,1,February 3 2014,1
13332,309,43,4,November 1 2016,0
13333,318,47,4,January 13 2018,0
13334,329,104,0,June 17 2018,0
13335,165,48,0,August 6 2014,4
13336,169,3,0,December 3 2017,0
13337,114,47,4,February 21 2016,0
13338,72,32,2,January 25 2009,2
13339,240,81,4,May 1 2017,0
13340,122,65,4,November 12 2017,0
13341,399,87,1,May 12 2018,0
13342,404,130,3,January 26 2018,3
13343,199,124,1,April 10 2018,0
13344,224,35,0,October 18 2019,0
13345,296,89,4,July 24 2013,0
13346,124,60,2,October 22 2016,0
13347,291,99,0,February 28 2016,0
13348,21,6,0,April 12 2013,0
13349,53,69,2,January 13 2014,0
13350,9,34,1,December 15 2008,0
13351,306,74,0,February 12 2016,0
13352,334,84,3,January 13 2015,0
13353,116,15,2,February 29 2019,0
13354,46,94,5,January 14 2013,4
13355,104,62,2,March 12 2017,0
13356,249,114,5,May 12 2019,3
13357,366,72,5,December 6 2016,0
13358,181,90,5,October 22 2019,0
13359,222,122,3,October 18 2018,3
13360,101,116,0,July 13 2019,1
13361,144,66,0,June 24 2018,3
13362,214,94,5,July 7 2019,0
13363,251,104,1,December 10 2018,0
13364,119,100,2,July 21 2019,1
13365,181,14,5,August 25 2017,0
13366,318,91,5,April 22 2014,0
13367,318,69,2,January 28 2010,0
13368,249,74,1,July 25 2009,0
13369,184,15,0,December 27 2016,0
13370,376,91,0,July 22 2016,0
13371,298,126,1,November 27 2013,0
13372,89,116,2,November 4 2017,0
13373,71,40,2,November 8 2014,7
13374,242,87,4,July 6 2014,0
13375,12,106,5,August 18 2017,0
13376,209,129,2,November 1 2016,0
13377,8,27,4,July 3 2019,0
13378,289,117,0,January 4 2018,1
13379,127,40,0,January 13 2016,0
13380,187,73,1,February 24 2019,0
13381,282,115,3,November 27 2019,0
13382,328,91,4,December 28 2018,0
13383,292,118,5,September 19 2019,0
13384,285,98,2,March 10 2019,0
13385,384,92,2,March 24 2018,0
13386,199,4,2,May 6 2018,0
13387,378,10,2,September 6 2019,0
13388,150,130,0,April 19 2018,1
13389,398,125,4,October 4 2017,1
13390,94,31,2,April 5 2016,2
13391,117,4,1,October 29 2018,5
13392,191,45,1,November 5 2016,1
13393,401,33,3,December 16 2015,0
13394,285,87,5,December 8 2017,0
13395,250,76,1,June 25 2015,0
13396,4,91,5,February 17 2012,0
13397,252,71,0,February 10 2016,0
13398,63,31,2,June 15 2019,1
13399,358,100,1,December 25 2018,1
13400,56,64,5,January 21 2012,2
13401,43,123,4,August 18 2013,2
13402,393,15,1,January 9 2016,3
13403,77,87,0,July 2 2018,3
13404,233,7,5,April 28 2016,0
13405,381,110,1,October 17 2013,3
13406,27,88,4,June 29 2015,2
13407,233,90,2,November 9 2019,1
13408,64,66,2,April 8 2017,1
13409,83,60,1,May 18 2016,4
13410,96,130,2,November 2 2019,1
13411,281,68,2,October 28 2017,0
13412,343,41,1,July 9 2014,0
13413,205,108,5,January 29 2017,1
13414,193,80,2,January 18 2019,1
13415,168,6,0,March 19 2016,2
13416,75,19,1,July 28 2012,1
13417,162,35,1,August 14 2018,3
13418,220,88,1,October 23 2017,4
13419,43,10,3,April 18 2019,2
13420,153,45,4,March 11 2018,0
13421,199,20,1,February 11 2015,0
13422,114,72,3,September 7 2016,0
13423,58,61,2,December 15 2016,0
13424,279,21,4,January 2 2019,1
13425,383,34,0,March 10 2012,1
13426,106,21,3,December 1 2012,2
13427,105,93,5,July 10 2018,1
13428,328,102,5,February 26 2017,0
13429,292,0,1,January 26 2014,0
13430,24,80,0,November 26 2016,0
13431,251,80,0,April 2 2017,0
13432,382,96,3,December 13 2018,1
13433,164,17,2,July 8 2019,0
13434,82,51,2,March 8 2017,0
13435,381,56,4,November 16 2018,0
13436,377,129,4,November 2 2014,1
13437,406,57,5,August 13 2019,0
13438,81,102,0,December 6 2018,4
13439,240,12,4,December 13 2018,1
13440,115,43,2,December 9 2016,0
13441,90,107,1,December 24 2018,0
13442,143,91,0,February 28 2016,0
13443,305,126,5,March 24 2018,4
13444,392,71,0,June 26 2013,0
13445,242,17,4,February 17 2019,0
13446,173,2,2,November 28 2018,0
13447,59,6,0,February 13 2016,0
13448,405,79,5,September 18 2016,0
13449,330,1,3,September 14 2014,0
13450,136,99,2,November 3 2017,0
13451,354,120,2,April 22 2014,0
13452,14,62,1,September 13 2016,0
13453,295,111,5,April 21 2018,0
13454,135,53,5,October 3 2017,0
13455,27,82,1,December 2 2012,0
13456,76,54,3,February 9 2018,0
13457,58,54,4,February 8 2017,0
13458,215,131,3,October 24 2019,0
13459,182,129,1,December 20 2018,0
13460,322,82,1,September 21 2018,2
13461,295,19,3,March 2 2016,0
13462,372,21,2,April 17 2019,0
13463,406,123,3,November 21 2017,0
13464,344,115,4,April 5 2018,0
13465,67,25,4,July 4 2019,0
13466,130,104,1,September 10 2016,0
13467,290,49,0,November 17 2019,0
13468,285,38,3,May 21 2016,0
13469,232,94,3,November 19 2015,0
13470,119,88,2,April 8 2011,0
13471,240,14,3,January 6 2018,0
13472,127,95,1,June 9 2016,0
13473,383,131,5,August 14 2016,0
13474,314,96,1,April 9 2017,1
13475,290,18,4,March 3 2016,0
13476,396,22,5,June 29 2015,0
13477,192,20,0,February 12 2014,0
13478,3,88,5,January 6 2014,0
13479,202,19,2,February 4 2015,0
13480,185,39,1,January 26 2018,0
13481,290,119,2,November 18 2012,1
13482,24,106,5,July 23 2018,0
13483,395,34,4,August 17 2019,0
13484,204,39,4,March 20 2019,2
13485,29,124,4,February 11 2017,0
13486,220,52,1,September 1 2016,0
13487,56,125,1,July 15 2015,0
13488,212,30,3,October 27 2015,0
13489,238,37,4,June 6 2012,0
13490,136,23,3,September 11 2011,0
13491,405,95,5,February 1 2018,0
13492,225,78,5,January 21 2017,0
13493,272,104,1,June 16 2014,0
13494,176,69,1,October 25 2012,0
13495,371,120,4,January 16 2013,0
13496,147,62,5,August 5 2017,0
13497,173,101,4,August 9 2015,0
13498,0,50,5,May 23 2013,0
13499,139,108,2,May 9 2019,0
13500,292,109,2,December 9 2015,0
13501,359,58,5,June 2 2018,0
13502,169,46,1,January 27 2019,0
13503,380,74,4,January 28 2017,0
13504,336,35,5,December 12 2018,0
13505,280,17,4,January 1 2018,0
13506,66,69,0,August 19 2016,0
13507,108,10,0,September 12 2017,1
13508,128,91,3,September 6 2019,0
13509,271,83,4,August 29 2016,0
13510,122,127,5,June 11 2018,0
13511,92,10,3,September 14 2018,0
13512,230,94,3,October 10 2018,0
13513,393,101,1,January 8 2018,0
13514,19,27,0,January 7 2019,0
13515,333,113,5,April 6 2017,0
13516,184,97,5,April 4 2019,0
13517,207,96,4,October 13 2019,0
13518,66,66,4,May 4 2018,0
13519,253,123,1,October 24 2018,0
13520,67,24,3,February 13 2018,0
13521,243,25,2,December 18 2018,1
13522,56,71,4,February 16 2016,0
13523,11,119,1,October 2 2016,0
13524,196,93,4,April 8 2012,0
13525,207,129,1,November 28 2014,0
13526,59,129,3,February 23 2016,0
13527,37,8,2,June 12 2014,0
13528,352,101,4,June 8 2016,0
13529,352,129,0,February 21 2015,0
13530,59,59,0,July 25 2014,0
13531,79,107,3,September 25 2019,0
13532,336,15,4,February 12 2016,0
13533,8,5,1,May 22 2018,0
13534,168,29,2,August 11 2016,0
13535,317,4,5,February 4 2019,0
13536,22,55,0,April 6 2019,0
13537,244,24,0,January 4 2017,0
13538,108,122,2,July 28 2018,0
13539,280,87,2,December 7 2018,0
13540,165,115,5,June 14 2019,0
13541,199,11,2,June 10 2019,0
13542,24,78,1,December 14 2014,0
13543,148,56,2,March 14 2012,0
13544,104,44,3,March 19 2018,0
13545,13,125,2,March 23 2016,0
13546,4,83,0,January 11 2011,0
13547,25,124,5,January 7 2012,0
13548,77,107,3,September 11 2018,0
13549,370,85,3,December 11 2016,0
13550,102,126,0,August 29 2012,0
13551,258,113,3,September 22 2017,0
13552,326,109,0,June 12 2018,0
13553,170,96,5,May 1 2018,0
13554,314,106,3,July 2 2018,0
13555,152,79,3,July 16 2017,0
13556,5,28,3,December 24 2018,0
13557,222,44,2,September 16 2017,0
13558,266,130,2,September 16 2017,0
13559,87,107,5,November 2 2019,0
13560,63,25,4,February 17 2015,0
13561,66,85,4,March 3 2012,0
13562,138,125,1,January 16 2013,1
13563,301,19,5,January 22 2016,0
13564,11,74,2,December 18 2014,0
13565,383,73,1,June 22 2016,0
13566,107,47,2,August 10 2018,0
13567,371,2,5,November 8 2012,0
13568,0,65,3,July 16 2015,0
13569,309,131,2,May 28 2017,0
13570,132,131,0,October 6 2019,0
13571,209,70,3,August 28 2018,0
13572,222,53,3,October 22 2017,0
13573,272,114,4,July 29 2016,0
13574,3,64,4,November 2 2016,0
13575,170,9,1,February 23 2016,1
13576,48,5,1,July 29 2016,0
13577,42,99,3,September 8 2008,0
13578,296,109,5,July 6 2018,0
13579,94,10,2,November 1 2018,0
13580,361,112,1,October 3 2014,0
13581,124,101,3,October 17 2019,0
13582,107,104,4,October 7 2014,0
13583,167,27,0,February 27 2017,0
13584,193,79,5,August 12 2016,0
13585,51,84,1,December 5 2017,0
13586,358,80,2,February 8 2017,0
13587,244,81,2,January 26 2017,1
13588,2,121,0,August 23 2012,0
13589,357,42,2,November 11 2015,0
13590,125,75,5,October 27 2017,0
13591,273,44,0,March 10 2017,0
13592,335,99,1,October 25 2013,0
13593,379,120,2,March 23 2018,0
13594,100,38,2,January 23 2013,0
13595,260,107,5,August 20 2015,0
13596,136,114,3,September 5 2012,0
13597,40,0,0,December 20 2013,0
13598,143,45,3,March 17 2018,0
13599,378,80,3,February 18 2019,0
13600,359,75,1,May 1 2019,0
13601,334,116,2,January 7 2015,0
13602,218,22,0,November 17 2013,0
13603,119,38,1,August 4 2013,0
13604,320,105,4,August 25 2017,0
13605,353,57,4,January 16 2012,0
13606,140,119,4,November 7 2019,0
13607,10,98,2,April 22 2019,0
13608,317,33,3,December 28 2015,0
13609,166,6,3,July 16 2017,0
13610,203,88,2,January 18 2012,0
13611,326,56,4,March 21 2012,0
13612,124,44,0,March 15 2017,0
13613,129,116,0,August 4 2017,0
13614,7,61,2,June 5 2018,0
13615,346,117,0,December 7 2018,0
13616,93,52,2,March 24 2016,0
13617,66,48,0,May 14 2018,0
13618,232,109,0,April 21 2016,0
13619,241,51,5,April 13 2018,0
13620,2,102,1,April 7 2018,0
13621,156,104,1,July 10 2018,0
13622,141,92,4,December 8 2019,0
13623,64,14,1,January 17 2012,0
13624,279,38,0,February 6 2014,0
13625,172,37,5,August 29 2019,0
13626,111,56,0,March 12 2016,0
13627,306,90,0,December 2 2019,0
13628,23,10,4,March 17 2019,0
13629,384,110,3,April 9 2015,0
13630,399,84,3,May 13 2015,0
13631,374,16,4,May 1 2017,0
13632,330,70,5,October 1 2017,0
13633,224,64,1,May 21 2016,0
13634,307,81,3,December 7 2018,0
13635,22,105,1,December 21 2019,0
13636,232,80,1,March 2 2019,0
13637,103,32,5,January 25 2010,0
13638,246,53,0,January 1 2017,0
13639,32,65,3,March 3 2018,0
13640,313,43,2,May 3 2016,0
13641,62,117,4,March 15 2019,0
13642,277,62,3,September 3 2019,0
13643,202,57,0,April 1 2019,0
13644,210,23,2,December 6 2015,0
13645,291,4,4,July 27 2019,0
13646,42,122,4,January 5 2018,0
13647,144,113,2,March 22 2019,0
13648,367,26,1,February 6 2011,0
13649,164,61,1,October 20 2019,0
13650,59,10,2,July 14 2016,0
13651,243,75,2,October 7 2017,0
13652,15,12,0,April 17 2011,0
13653,262,74,3,April 27 2011,0
13654,291,108,0,March 4 2017,0
13655,179,78,1,November 4 2019,0
13656,384,112,3,October 25 2018,0
13657,34,58,0,November 16 2017,0
13658,308,22,3,August 2 2015,0
13659,400,11,4,March 21 2017,0
13660,141,80,2,July 6 2016,0
13661,351,12,1,November 8 2017,0
13662,21,98,4,March 17 2018,0
13663,206,67,3,December 29 2016,0
13664,250,6,5,July 20 2017,0
13665,228,15,3,June 8 2013,0
13666,172,68,5,June 18 2019,0
13667,67,53,4,March 19 2017,0
13668,287,3,2,May 17 2012,0
13669,378,49,4,November 15 2017,0
13670,193,49,2,May 15 2017,0
13671,183,84,3,April 28 2011,0
13672,204,2,4,June 14 2019,0
13673,398,87,5,August 11 2013,0
13674,49,88,2,October 11 2013,0
13675,212,34,2,January 8 2009,0
13676,183,44,5,February 21 2019,0
13677,175,4,5,June 23 2019,0
13678,0,98,3,January 13 2018,0
13679,399,65,4,February 21 2017,0
13680,310,47,1,June 8 2018,0
13681,52,19,1,January 3 2014,0
13682,10,95,2,March 15 2018,0
13683,39,107,2,September 25 2014,0
13684,82,70,5,December 27 2019,0
13685,401,53,3,April 8 2015,0
13686,204,71,3,June 21 2013,0
13687,9,26,3,August 13 2011,0
13688,113,112,4,September 20 2018,0
13689,248,39,3,January 16 2016,0
13690,141,115,2,February 12 2019,0
13691,279,81,4,February 28 2017,0
13692,202,74,4,December 18 2012,0
13693,199,46,5,June 21 2017,0
13694,368,118,1,March 18 2018,0
13695,343,129,0,May 22 2017,0
13696,80,16,0,May 10 2019,0
13697,166,42,5,July 28 2013,0
13698,149,33,3,August 12 2017,0
13699,314,11,3,May 29 2019,0
13700,30,127,3,October 22 2019,0
13701,3,55,5,February 15 2017,0
13702,322,60,0,February 25 2014,0
13703,186,126,3,February 16 2019,0
13704,120,46,4,September 17 2019,0
13705,332,108,5,September 4 2010,0
13706,152,76,5,April 11 2019,0
13707,94,103,3,January 20 2018,0
13708,17,26,0,January 22 2013,0
13709,344,118,4,February 2 2018,0
13710,366,104,1,August 15 2016,0
13711,184,23,0,May 7 2019,0
13712,24,43,3,August 10 2019,0
13713,373,69,2,October 24 2018,0
13714,250,19,2,February 14 2011,0
13715,154,131,2,June 12 2019,0
13716,378,118,1,May 12 2019,0
13717,197,70,1,November 21 2018,0
13718,324,69,2,March 15 2009,0
13719,72,108,2,August 28 2017,0
13720,203,96,4,February 28 2019,0
13721,101,1,4,July 20 2019,0
13722,238,4,3,September 18 2019,0
13723,132,115,0,June 25 2019,0
13724,41,45,4,July 19 2017,0
13725,102,47,4,November 23 2017,0
13726,352,15,1,March 16 2012,0
13727,29,92,2,March 12 2019,0
13728,85,34,4,November 15 2013,0
13729,294,62,2,January 8 2017,0
13730,86,58,3,March 6 2019,0
13731,122,122,3,February 17 2019,0
13732,322,44,2,December 17 2017,0
13733,367,54,1,July 8 2019,0
13734,89,96,4,September 11 2019,0
13735,385,14,3,January 9 2013,0
13736,190,28,4,August 20 2017,0
13737,205,111,2,May 9 2018,0
13738,28,128,3,May 28 2012,0
13739,167,80,5,November 5 2016,0
13740,280,37,1,January 13 2013,0
13741,53,6,1,November 11 2016,0
13742,26,58,3,October 10 2019,0
13743,112,61,1,October 19 2010,0
13744,355,4,1,January 12 2019,0
13745,29,104,0,January 9 2016,0
13746,100,34,2,August 22 2014,0
13747,210,26,3,January 2 2014,0
13748,99,20,3,April 21 2017,0
13749,305,47,4,February 23 2016,0
13750,287,129,3,June 24 2017,0
13751,137,32,1,February 26 2016,0
13752,12,31,1,June 8 2017,0
13753,396,1,3,July 22 2017,0
13754,243,113,4,February 17 2018,0
13755,255,42,2,January 25 2014,0
13756,58,42,2,June 5 2014,0
13757,255,101,4,September 27 2017,0
13758,193,71,1,October 17 2017,0
13759,231,64,3,February 2 2017,0
13760,132,56,3,May 10 2018,0
13761,70,10,5,September 22 2016,0
13762,341,77,4,March 7 2019,0
13763,230,80,0,June 20 2017,0
13764,101,36,4,January 16 2018,0
13765,88,67,3,November 22 2015,0
13766,295,92,5,November 15 2019,0
13767,272,101,4,August 19 2018,0
13768,192,104,3,January 21 2019,0
13769,288,63,1,December 28 2015,0
13770,224,29,0,January 17 2019,0
13771,55,112,4,April 14 2012,0
13772,48,75,5,February 16 2018,0
13773,74,90,3,February 25 2018,0
13774,366,131,0,December 9 2016,1
13775,114,32,3,January 7 2011,0
13776,170,45,3,November 25 2019,0
13777,51,13,2,January 26 2018,0
13778,386,14,1,October 23 2018,0
13779,237,40,3,August 11 2017,0
13780,81,119,3,April 28 2017,4
13781,223,105,5,January 11 2019,0
13782,262,68,1,August 18 2018,0
13783,54,109,0,February 20 2019,0
13784,205,41,1,August 27 2016,0
13785,28,79,2,March 17 2019,0
13786,391,14,2,October 5 2014,0
13787,306,109,2,December 8 2015,0
13788,24,57,3,December 23 2009,0
13789,250,120,0,June 6 2019,0
13790,168,33,3,June 9 2016,0
13791,351,10,1,February 5 2017,0
13792,201,38,4,April 24 2015,0
13793,290,73,0,December 2 2018,0
13794,38,89,3,January 16 2019,0
13795,118,21,1,January 26 2014,0
13796,136,39,2,December 8 2014,0
13797,245,79,3,February 27 2018,0
13798,181,129,1,January 19 2015,0
13799,24,49,0,April 20 2019,0
13800,351,5,0,August 13 2017,3
13801,403,2,5,November 1 2011,0
13802,90,24,0,May 21 2018,0
13803,231,75,5,December 14 2019,0
13804,374,117,2,May 10 2019,0
13805,50,10,3,June 19 2016,0
13806,376,89,2,November 18 2018,0
13807,377,117,2,April 11 2018,1
13808,11,37,5,November 9 2015,0
13809,383,53,1,July 8 2018,1
13810,144,41,2,July 7 2015,0
13811,16,84,1,September 11 2011,0
13812,162,128,0,April 5 2016,1
13813,392,36,3,May 27 2018,0
13814,76,20,0,August 27 2017,0
13815,402,38,2,February 25 2015,0
13816,62,38,3,May 16 2012,0
13817,219,72,2,April 5 2019,1
13818,307,89,2,August 27 2018,0
13819,47,32,5,January 9 2013,0
13820,91,48,3,September 22 2014,0
13821,95,77,3,June 7 2017,0
13822,361,22,2,August 9 2014,0
13823,43,109,0,February 22 2016,0
13824,309,55,4,July 28 2017,0
13825,339,68,2,January 16 2017,0
13826,78,94,4,August 13 2012,0
13827,179,118,3,November 5 2018,0
13828,53,55,4,April 12 2018,0
13829,388,6,3,July 27 2019,0
13830,367,55,4,December 22 2016,0
13831,71,50,1,July 16 2015,0
13832,368,6,5,September 12 2017,0
13833,339,94,2,August 28 2014,0
13834,232,75,4,August 12 2017,0
13835,69,38,2,March 10 2017,0
13836,344,107,0,April 1 2017,0
13837,26,78,2,October 9 2019,0
13838,131,106,4,November 25 2019,0
13839,187,118,5,February 11 2018,0
13840,152,89,0,November 23 2018,0
13841,398,67,1,January 24 2019,0
13842,195,111,4,January 2 2019,0
13843,182,7,0,October 18 2017,0
13844,113,47,1,October 7 2019,0
13845,267,94,5,September 26 2011,0
13846,261,69,3,December 27 2019,0
13847,235,4,2,August 2 2017,0
13848,124,44,1,March 1 2019,0
13849,381,62,4,May 24 2016,0
13850,395,2,3,February 20 2015,0
13851,296,87,2,November 14 2017,0
13852,231,74,5,March 3 2018,0
13853,45,108,2,January 28 2013,0
13854,138,61,3,December 12 2017,0
13855,405,73,4,April 25 2017,0
13856,76,81,4,September 23 2017,0
13857,48,82,4,February 1 2014,0
13858,259,130,0,October 8 2018,0
13859,394,35,1,June 11 2018,0
13860,302,73,1,February 25 2019,0
13861,305,18,4,September 1 2015,0
13862,141,49,4,March 18 2019,0
13863,182,76,0,December 4 2018,0
13864,282,109,5,February 26 2018,0
13865,276,61,2,September 10 2011,0
13866,150,42,3,October 13 2016,0
13867,22,88,3,December 7 2014,0
13868,86,59,3,December 18 2017,0
13869,314,34,2,March 28 2019,0
13870,145,112,3,December 19 2013,0
13871,350,50,2,January 7 2008,0
13872,135,4,0,January 2 2017,0
13873,287,0,1,August 27 2016,0
13874,86,27,1,October 28 2018,0
13875,124,47,0,August 17 2015,0
13876,312,17,0,August 20 2018,0
13877,105,55,0,August 27 2019,0
13878,169,21,2,October 29 2017,0
13879,106,20,4,October 17 2009,0
13880,293,53,4,August 17 2014,0
13881,349,57,0,October 4 2017,0
13882,36,62,2,March 9 2018,0
13883,393,58,4,June 3 2018,0
13884,108,28,2,August 12 2017,0
13885,352,33,1,May 3 2017,0
13886,222,94,1,September 11 2014,0
13887,248,60,4,October 24 2018,0
13888,283,31,2,April 7 2016,0
13889,274,20,3,February 22 2015,0
13890,69,19,3,October 9 2014,0
13891,355,45,3,September 23 2016,0
13892,292,1,5,September 20 2017,0
13893,227,10,3,June 2 2018,0
13894,282,117,4,June 18 2019,0
13895,115,121,0,February 18 2018,0
13896,359,60,5,September 16 2013,0
13897,1,126,1,February 28 2014,0
13898,162,24,5,November 20 2018,0
13899,319,40,3,April 15 2018,0
13900,147,121,3,October 16 2016,0
13901,25,126,4,March 13 2015,0
13902,286,118,2,March 29 2018,0
13903,235,65,5,September 8 2016,0
13904,179,24,1,January 16 2019,0
13905,118,79,0,December 29 2017,0
13906,24,114,3,January 23 2012,0
13907,286,99,1,October 3 2009,0
13908,372,47,1,July 16 2018,0
13909,340,32,0,January 13 2016,0
13910,345,26,3,September 13 2019,0
13911,48,60,5,August 9 2017,0
13912,76,110,2,August 7 2011,0
13913,135,51,1,January 13 2019,0
13914,213,73,2,September 27 2015,0
13915,33,39,1,August 6 2018,0
13916,315,31,4,April 18 2015,0
13917,349,67,3,January 3 2019,0
13918,16,52,3,July 20 2014,0
13919,240,75,0,August 8 2018,0
13920,122,95,5,September 4 2019,0
13921,206,126,2,March 14 2013,0
13922,197,81,0,November 28 2017,0
13923,370,9,5,June 15 2018,0
13924,233,8,4,October 15 2019,0
13925,315,110,1,January 20 2018,0
13926,385,64,4,September 6 2018,0
13927,110,76,2,November 4 2016,0
13928,211,35,2,November 29 2019,0
13929,252,90,2,February 22 2018,0
13930,206,56,0,March 1 2012,0
13931,329,81,0,November 2 2018,0
13932,82,96,1,July 28 2014,0
13933,196,51,0,August 22 2017,0
13934,69,131,1,April 19 2014,0
13935,315,8,2,November 13 2011,0
13936,229,109,2,December 7 2017,0
13937,32,34,5,November 13 2015,0
13938,170,37,1,December 2 2016,0
13939,323,15,5,August 18 2010,0
13940,234,26,2,January 6 2015,0
13941,337,90,0,December 14 2019,0
13942,381,99,0,December 26 2010,0
13943,382,75,3,November 1 2018,0
13944,136,44,3,April 11 2016,0
13945,329,38,2,May 10 2017,0
13946,36,128,5,July 16 2013,0
13947,219,30,4,January 13 2016,0
13948,45,46,4,May 16 2016,0
13949,160,14,3,November 23 2013,0
13950,234,111,4,September 13 2018,0
